Snapshot,Week 1,Snapshot,Week 2,Snapshot,Week 3,Snapshot,Week 4,Snapshot,Week 5,Snapshot,Week 6,Snapshot,Week 7,Snapshot,Week 8,Snapshot,Week 9,Snapshot,Week 10,Address,Cumulative,,Row Labels,Sum of Cumulative,,Address,Total Weight
,,,,,,,,,,,,,,,,,,,,0xe570c0980bce80fe9be2a231dade76b1276301e4,4036.90255,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe605f5b2a084ca7c72c89f99d86c0fed1c0f5812,3177.418945,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe68a78881fa1dc0cb9c2124e16fba82158a4f606,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe719c0c282e6d5df7493619a6e01232dde890784,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xe805b7459fe13f42e91e9282b8b4af010c9391c5,500,,,,,,
,,,,,,,,,,,,,,,,,,,,0xeb196acda32e62d65d5a0b3ae6ef7af2e83e94fa,768.677,,,,,,
,,,,,,,,,,,,,,,,,,,,0xec421cc8e7d592a422466c11377d3c6e7715fd7d,1227.279783,,,,,,
,,,,,,,,,,,,,,,,,,,,0xef4194c0b7d1c6cd4f4df3bb493bd543bf763c83,1442.143,,,,,,
,,,,,,,,,,,,,,,,,,,,0xefcfba1d2090df7bb7fe0640b9bd01e38cea548e,1239.023,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf2cdaa846306187cb60a79d26d620dc3e4aa7a78,1500,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf41a375d6d5b9835d9b2c3a214e0556503a0d6c0,800,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf5d8f53a36c4bbef078e352ef38cc06132320d3c,0.000737,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf6037df487163d21002f88cf597ffc5fddbb5d6d,6000,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf771fef1726205d1a9e0fe7a3dff5e4da1a9a7bc,1582.35,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf78dedf28bed6c07ad42a05c322be1014e1b29c9,6722.124489,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf79936f3286381aa39a1ae3831aaed98fc206136,1000.779,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf8e95aa8434b7f16113f3d5119a4464ddd2e8d81,0.289158,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf902d068920234957d2908b8b0156e61c0bea2c2,6818.836,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf96081f23caebba2e338473561d47fd91a997bb0,791.350799,,,,,,
,,,,,,,,,,,,,,,,,,,,0xf99ca71f08aaa464d9d285315103eef13a27d71e,625.032,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfa31f12bfe9a283bdc4e79e3695a397088da4050,2256.447,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfb6f3f88d11206439db6e6d5c5277e53b866d002,602.4,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfc6d61941f1e42883a98b641ec411c8ab2a4c93e,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xfe92bf46042b52782ff60daba1cf03b66a3a0cf9,2446.938,,,,,,
,,,,,,,,,,,,,,,,,,,,0x00bd08771c41b0f6c4b7c0079568316911c3cfdd,8961.762,,,,,,
,,,,,,,,,,,,,,,,,,,,0x00d93eb0f641ab58843f95758d568eb357a5f18a,2182.397,,,,,,
,,,,,,,,,,,,,,,,,,,,0x01f43986e1be891bb01d04c9e07d35bb3111f00f,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x029dea82749e8135249d1d86739afd9d77b6fe58,7777,,,,,,
,,,,,,,,,,,,,,,,,,,,0x02d7bd2cb46d139d830276a1dde94b412d51293a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x04335954a15db0ee70d91bc5791cf8990f5f29f4,207.96822,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0788d7e71b2d9049ad662c52e0171fbc4df973bc,109.493,,,,,,
,,,,,,,,,,,,,,,,,,,,0x08d159f35449cc667628ac62334c5c694b38e40d,3127.181967,,,,,,
,,,,,,,,,,,,,,,,,,,,0x09eb25393688dbf8eb7457ca516f5e97c25fc05d,1474.978,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0a1c6f1638adbe3873c7e8dad6c0e3b08285ba07,293,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0a3b67b88adf575654e071cf9c3e8065fc365967,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0ac0240f4656dc80684d0df1208bb91c0220725d,0.00057,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0b8b851724bdb0577188d247eab8d418a0baec43,1283.648,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0b988d78d6c3c30d1b4e017bde04502a40d58948,12466,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0bf2f30fd564e9ca0fb013ab343ae68c98eb008b,573,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0c23a8f194111fcd46297ea03f28fdcf702b2927,1985,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0e850de427f73fc6b472d71f0545018fbd23c165,5409,,,,,,
,,,,,,,,,,,,,,,,,,,,0x0f3c2ec58846802ee617e45e53b38ab1b851b6c7,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1012e83da77e283910d00e9dc1af5b103d62db12,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x119a0b0ab03018460ff0f9737e0ccbcc8e5f345a,2202,,,,,,
,,,,,,,,,,,,,,,,,,,,0x119b49a1c266c67656d098c320b697cc5ce94c43,5100.007158,,,,,,
,,,,,,,,,,,,,,,,,,,,0x130dccc9efa338c3e5fdb2593bed55bf03777854,77.350357,,,,,,
,,,,,,,,,,,,,,,,,,,,0x13e7b3623875aa6389d05f82eb3af9776b7627a5,228.59354,,,,,,
,,,,,,,,,,,,,,,,,,,,0x15b458f7af474220ca05f34c22667dc70fde017e,41921.37503,,,,,,
,,,,,,,,,,,,,,,,,,,,0x166800b0c45c65041152fdf3c48d87053b1ddfa3,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1a0d3367e993fe653293cf9dbee864b1f1dcaf9a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1a32b5993f42e3df3e37cbce3cf270d44a91a960,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1b4971a97be2c353db4afef34c81aa09f6381744,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1b4aff25b8cd957e103917cf75c69063f6ec434f,248,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1baf0c2bb5373993b61814a4e72556d43c3a5aac,6982.576427,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1bb85f82b6c8893e7a3cee8ce6eeeacd4d9f8afc,789.433,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1ccd11be0980ed5de6e66899e53c43caaca1c9cb,5118.856,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1e27c17432abff8e314b421be50c63a42d3e95e0,517.438,,,,,,
,,,,,,,,,,,,,,,,,,,,0x1e3be7d9c0e27ef5065e449ef0d9a337de8725dd,763.71,,,,,,
,,,,,,,,,,,,,,,,,,,,0x216b32757e9596579f850aef87951c0450c87947,600,,,,,,
,,,,,,,,,,,,,,,,,,,,0x21c64441279c8a47a4f9199a03d8f5c628b5810d,1756.689632,,,,,,
,,,,,,,,,,,,,,,,,,,,0x21d632e53c4961f852aa1b3de252854951f81591,1174.961641,,,,,,
,,,,,,,,,,,,,,,,,,,,0x22cf45f2e422e51e66c45ca9980ef3fc95875dd1,399.379151,,,,,,
,,,,,,,,,,,,,,,,,,,,0x231d572392b8c47e33ac36ece9071b399c76cd64,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x237ec64cc27196f6a4c16abdbb558b4c518400c2,672.812,,,,,,
,,,,,,,,,,,,,,,,,,,,0x23f7c16f9d596ba80dfff3a75f18c90506ed4e8d,46.9,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2694b36a4db166457bc6311c16f3b9c6791c5a66,1860.137,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2712027f79419c992c66cdddd56082163f400b12,19955.599,,,,,,
,,,,,,,,,,,,,,,,,,,,0x279b70a6114381d49f35906c8ee5ccfe74025a59,1E-06,,,,,,
,,,,,,,,,,,,,,,,,,,,0x297783bc45961f604be8bd29c4e54bb5dab40100,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2a306cb85e9fe79f76430b5a5809bfdf63644824,2208.115,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2ad833393645ccb6efcda14d81900a0cf343783e,1353.546,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2b91b4f5223a0a1f5c7e1d139dddd6b5b57c7a51,2000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2c59900b9442b7a865f93219c04f553a0d7bd003,418.152,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2c5b9a9a31a31a76ea2079a2b4eb3cd7b2ba9429,2005.9,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2cec5aa7bae1191f2e7da94130aac07c37fd4860,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2d55a5781e9972650fa4f7fc90a6250609e23333,34236.21164,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2d9850330f767df16052c8d5432b6964a90e1350,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2e151df516e179e3957f50668fa304b4eaa971c2,308.442,,,,,,
,,,,,,,,,,,,,,,,,,,,0x2f246a3eee3ce34c113c9513a67a822f96878c1c,100,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3049c80bdd527128eb4e7886ab1db1e8042a8eb7,3005.710625,,,,,,
,,,,,,,,,,,,,,,,,,,,0x321ded1fabaa2cce3887175d63623de999dc10ea,5500,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3355bcef54d4000ee90da992047c7f3899651a0c,103,,,,,,
,,,,,,,,,,,,,,,,,,,,0x344ceae26a587ad80999c0f6efaad68c5a98b941,10306,,,,,,
,,,,,,,,,,,,,,,,,,,,0x34a3fcd89fb10fe8b3a9ea91da8c3741bfb32e71,8600,,,,,,
,,,,,,,,,,,,,,,,,,,,0x374534de1dfd0b0f965600d887f452f7035ea08b,437.334304,,,,,,
,,,,,,,,,,,,,,,,,,,,0x37a6156e4a6e8b60b2415af040546cf5e91699bd,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x397eadff98b18a0e8c1c1866b9e83ae887bac1f1,5151.696,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3a3e2323d3eb1c9bc83b953959f5e0d05104a395,1754.035456,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3aecf3d64394aed6ba33fed2f961da5c787cf8d5,4000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3b83be3c6e8d713b7d6e25eaeda444c12eda5a9b,649.612847,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3bb31c139aebefdce1d1c142362525babea05d37,5347.200748,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3bbae05371fea42ee62788ed0f9120d6d8bff661,644.116,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3c329470dd683617c986e4b28422e58b98d34e7a,14489.09937,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3d234804e44e4e9663bdc327123e50da801e0728,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3d9ecc0e3904af071e4a7013c2fc0f5f338ca7d5,2002.9,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3dd3e6e190e5cff0856de30bf63924dabdf51264,251.429497,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3df4e5416b90875b3bdbf7f01be6d91dd4a3eb16,14574.47704,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3f193fd59dcc469a2a71a7162d48142ae90bfd73,7.9E-05,,,,,,
,,,,,,,,,,,,,,,,,,,,0x3f579999bece2215baa1f9d6148137141c5076c1,4300,,,,,,
,,,,,,,,,,,,,,,,,,,,0x421a9654c9b65c4138fe9b1e613bddef92b6507d,766.836835,,,,,,
,,,,,,,,,,,,,,,,,,,,0x426a04b46e1052712b021213a63fe40e5376f8cf,2256,,,,,,
,,,,,,,,,,,,,,,,,,,,0x42e16d567e3b138e539a36e81071231790512ec5,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x4335793db316340f9fa92cd69e903452a4590006,69231,,,,,,
,,,,,,,,,,,,,,,,,,,,0x453f16f42f9d6cd8264bb7e797a0d7231e089e10,160.364,,,,,,
,,,,,,,,,,,,,,,,,,,,0x45a1df8d489f7c1ce44f0eb3e432a41e39308b88,6026.464,,,,,,
,,,,,,,,,,,,,,,,,,,,0x460e37f6b2174bbd1debf19f6ea70f86400e879f,143.144703,,,,,,
,,,,,,,,,,,,,,,,,,,,0x465e1d1e73ad725434a4abe12eaa60c7a7ab792e,3589.302156,,,,,,
,,,,,,,,,,,,,,,,,,,,0x488ed54ca0ae6d64683286278be99e9c3a9c203e,25000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x49c681c8f0c5fbbc7b4e5fff66de0b7fbae90932,2000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x4b85122719ca3d8281ec05c2022627ea93399c28,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x4cc70fe6167142911625a3cad1c0d3daa50b7740,1010.14,,,,,,
,,,,,,,,,,,,,,,,,,,,0x4df6bc4de8a376837504b2796c476663014a25bb,201.768136,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5039e2936ec2a588cad92e4edcf41a1d3a443186,606.508,,,,,,
,,,,,,,,,,,,,,,,,,,,0x50f7c9d277c572fbeac18274b9224e55dc1fa8f8,112.229504,,,,,,
,,,,,,,,,,,,,,,,,,,,0x50fcf44187f5408a593084113b78ad79bac611b9,38.902075,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5177b16c99590d9085d34cdd23d4633754a126a9,2941.529833,,,,,,
,,,,,,,,,,,,,,,,,,,,0x52cc3da7d6907b25fcd4e2c3b83f7edc5b31c949,1852,,,,,,
,,,,,,,,,,,,,,,,,,,,0x53069ba00e8f27090bb0aa7cc34f40805b27d6b4,107,,,,,,
,,,,,,,,,,,,,,,,,,,,0x53ed17651b7dc5131c8878f0c30e6928ff13f8e2,1176.874,,,,,,
,,,,,,,,,,,,,,,,,,,,0x55258652705b74c210185a57a60a4f8ff674809b,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x55d08082aef6c7853a976f88ce9e419f74c67786,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x56c675575ac3b2ffb55595c6ec54cba8931600e7,1520,,,,,,
,,,,,,,,,,,,,,,,,,,,0x56cc41a28bb8619b354981f45c92e576d9164a08,24.836,,,,,,
,,,,,,,,,,,,,,,,,,,,0x58dbd12bfabfb9764cbb1002f32d265f81683534,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5935a12ab11b021b8c84de48f1053e9d261f542a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5bc8bf5a75d221ff30b2c2b2a7235d6aeeff4a84,171.296472,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5c2fbad12300ccca84b4ffe04b14f62359f53b3a,75.07,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5c83565f4de596db8f051dee4cd3a8204dcd5638,850,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5cb67358d9618be88e7815b719e039fb4ed0fd76,103,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5d7979d076f09a6c4b0e6d86446b89be9cce4eb6,133.077,,,,,,
,,,,,,,,,,,,,,,,,,,,0x5fb4d8ea6de96159c78a4a6ac2ffc4b389686dd5,1712.19,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6021e805c94a2b9b1662ec4194353b81b4b2bdc8,13149,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6072845242f0246670bc0085eefa0b5f833d847e,496,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6077e139ab73452495d8d92d4ba79de1bea040d1,840,,,,,,
,,,,,,,,,,,,,,,,,,,,0x61eab767b0409c134012708a7d54129acec7ad7b,135,,,,,,
,,,,,,,,,,,,,,,,,,,,0x634e6d029af307d4fe368f7be495d43d78391dce,68.77238,,,,,,
,,,,,,,,,,,,,,,,,,,,0x639090cdd215010fe54c36a49bbd1604f034e1d4,15000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x63ad2a1dd168fcd62ec09a849f8d1206ce177b34,20.855014,,,,,,
,,,,,,,,,,,,,,,,,,,,0x63ae8391f1975d22a09a081d4407bdc0caea040a,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x66e07a14b65aba7f94bdbdcf1eeb8efd5fd8ac9b,600,,,,,,
,,,,,,,,,,,,,,,,,,,,0x673547d10441dd726504dfe94655357ae0488fb6,1228.06336,,,,,,
,,,,,,,,,,,,,,,,,,,,0x69b7f94fa8961a72f472ac672693a5a117807c4c,2282,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6a018ad51de844243ce7fb743c3e5f4481df6858,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6a9fd3fbce86d1ba217288c1c9303649091b7729,687.304077,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6c50cdecd0fe405e22bd0a2524bc6343b375b1d2,7609.686,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6d8aa1b9414cf2004804cae527f879f578330f3d,665.180658,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6ea776322c248d32170277eb1b067ac3d10bd1f9,1500,,,,,,
,,,,,,,,,,,,,,,,,,,,0x6f2c254674e6439fa8b85abe29d8fd13bf5d6d7b,596.9,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7059ca50a39b0119f8d0eecba04809685974a3ea,479.903,,,,,,
,,,,,,,,,,,,,,,,,,,,0x70e4d7dc67a5de6e0f4ef561a745d2aa6b2c39bf,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x72da9e9246fd1a7df139a127961879561fea674e,2600,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7401eca3d29c70901c730f65d64beaf12ff9b103,137.091605,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7410710d21659d5941d0218744ff7389881e40a7,155,,,,,,
,,,,,,,,,,,,,,,,,,,,0x74e359a30d8c79d18480a18e1b85da6d45872a5e,5409.325323,,,,,,
,,,,,,,,,,,,,,,,,,,,0x759dd44817d3cf72a8218f63c4aac7fae54a9caa,397,,,,,,
,,,,,,,,,,,,,,,,,,,,0x75d5ced39b418d5e25f4a05db87fcc8bceed7e66,5005,,,,,,
,,,,,,,,,,,,,,,,,,,,0x76a014267b1d9e375d4a84554504e366c7de1167,6303.439133,,,,,,
,,,,,,,,,,,,,,,,,,,,0x785e3939d5ca7e773b1480e89f4d05e68652fe41,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x792035c909733246e49d419be308a38b3f8b3e8e,10000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x79293291cd70edf2663190783e0a69dacf42cf92,969.824,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7b076f0e05428b18ee373eb73164eba877bdbb2b,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7b8abf65a52ca1dccfaeb947dc073383c21f132b,7.026761,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7bf723a7fb7d9013341c299c1b9c3fa0dd952fc6,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7c530944671704b91da6308b0aa59e7fbd86b625,2000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7e0e160d0efa1948092672fba74c8e07d055099d,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x7f8006461c8cf0fd709ef47cc0e399d461d7d946,70,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8209c3f30cf70495292190cdc804e52dc00a43b9,685.43898,,,,,,
,,,,,,,,,,,,,,,,,,,,0x821906ce2e228032552c02667dc0b04d0cdb8bce,1386,,,,,,
,,,,,,,,,,,,,,,,,,,,0x821acf4602b9d57da21dee0c3db45e71143c0b45,31662.51879,,,,,,
,,,,,,,,,,,,,,,,,,,,0x827e419822915cef1ac701f5b54d5696f67afa44,2184.58,,,,,,
,,,,,,,,,,,,,,,,,,,,0x84f0a7680b7bd0fb81186ecc2500b55ba401fda0,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x86baf55a86754a23491037d8ba404334e6a86fa7,6326.023793,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8705f77a28906f209b586a6fc5af80f87f281613,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x87279a012d49f44ed3a347c50dcc7cd0d7dec61e,1033.693,,,,,,
,,,,,,,,,,,,,,,,,,,,0x88a9ddab17378033711f259408f27f149e06cbf6,3316.465545,,,,,,
,,,,,,,,,,,,,,,,,,,,0x88f8bf23eb00290a37da2f059eb35160e59ba95a,2695.399,,,,,,
,,,,,,,,,,,,,,,,,,,,0x89903ec605f914aa5414b632508772e4accd0959,0.272971,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8c4bae6dfd9f9ebc02bcbfea33c69a7d25f4deb4,1000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8d314c6dc68478e51fe094e0ceb2c6b4db86636c,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8d45d29e6971b5f35678e253cad09ad43b7f854e,453.77,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8db7147b554b739058e74c01042d2aea44505e2f,1182.379,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8e9701f17f31fddd7a22555843ad2f9c02314ee0,430.902,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8ee1c21866462f36d65948236ca0a826ca0067df,2000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8ef40360c42216137ad05e7541819d2e5b80fcf6,4036.28,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8fa31e34de3809de07b181eb55f7fa8f3ff677bc,0.0005,,,,,,
,,,,,,,,,,,,,,,,,,,,0x8feae61ad03ad9231aa91628e33802ff7cd65adb,499.462,,,,,,
,,,,,,,,,,,,,,,,,,,,0x91ed7be9bfa5d70b8bb3d1300cb503a2934eccc5,500,,,,,,
,,,,,,,,,,,,,,,,,,,,0x924815240cf0809fd81d490b3eb9e9e2186d54de,454.678649,,,,,,
,,,,,,,,,,,,,,,,,,,,0x957a19a7f0dea168f07ea7f3550deaa65a619fa2,1998,,,,,,
,,,,,,,,,,,,,,,,,,,,0x966882f8df5b2fb91ddab764f6174dcb11165e81,6639.476095,,,,,,
,,,,,,,,,,,,,,,,,,,,0x967775b2974fc9b74a85ee682c279e660cd4a6ee,1007,,,,,,
,,,,,,,,,,,,,,,,,,,,0x96a17791c341a3e52bb64fb479e78693bb55b12e,2479.684,,,,,,
,,,,,,,,,,,,,,,,,,,,0x99b66d5c7be499abd65bd10ec98647350ded0487,500.404,,,,,,
,,,,,,,,,,,,,,,,,,,,0x99f900f51808972921c0749efa3cb343847572a6,9948.866922,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9a41dea12bac583fa1b5e86480e0410226e8d8f1,343.247187,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9b50de55a20adfe94fe48d50d4d1bf9e8b37ed1b,524.663314,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9cc79078b54ad1fa87afacf9ceb5eaa5b8061414,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9d767674b3aff84613bd64ca2b0611003319c823,1000,,,,,,
,,,,,,,,,,,,,,,,,,,,0x9fecf056375a973308bb3d6fb6b1c230cfd21456,1444.510899,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa14964479ebf9cd336011ad80652b08cd83dfe3a,13314.30211,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa364b412570ec8013cacc63c1096620aedac0c48,45.86,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa47493f399246e46d9427e2649eb7b760b9e479f,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa560145fab411f4ea6b8c4af15af84864b8c2833,1577.657,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa5739a5d91a5e6c9313d79a965260a1565b39707,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa62f2004ca66500d0cf75b1cf3830af7a8ead9ae,121,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa647cd18878596c724f75cfe7c6e746cde7f5ede,62.103,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa83a5fa7a6cfed33c12a95624d77e108cf849f34,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xa94efd84d0e30c327119460d6f028d2ea91b654d,563,,,,,,
,,,,,,,,,,,,,,,,,,,,0xaafdd768fa83ef7af0e19707f2be9d1db1924766,128,,,,,,
,,,,,,,,,,,,,,,,,,,,0xac569e0f62c7cbbb987518692aae056a0ae1dd18,3101.927079,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb2086dfa1143bda99d4d0427817529fde15e30b6,0.000326,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb20ec6c949ef1efbf6588297016794d7fbe1e8da,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb3ebee9d3e0bad437b75f4678d390c0d9608daf5,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb413a48088cfb0074f75349c790062920434e321,5889,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb490ac9d599c2d4fc24cc902ea4cd5af95eff6e9,24171.892,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb56cd6d142e4487e04cbcceb2b20f01ce523fcf8,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb57aed778c70f90a546c67e721b63ae011485b74,1730.10973,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb635d0cc020e495cae4121599dc4235c221f3ec7,1761.81,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb756f68f6b67f86a30df000fe387508086141536,50,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb7c3b6c72b2a7d014ca1311f93aa3bc6b34f93f9,7400,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb7d9945166e3da89ee4c0947230753d656d116a5,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb86b49afbc410cc0cc8d47207e86b73761ccbd9a,1103.568,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb89d7594fc7ffe76f1b758c51cb5449026fe913d,1717.961686,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb8b58b248e975a76d147404454f6aa07d2a4e3e2,1441.41704,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb92f6e68bc67c2645b990438facc7645ad23896a,4400.203092,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb9612af82da62992675b92087ee675f3e4d88344,11004,,,,,,
,,,,,,,,,,,,,,,,,,,,0xb9ccfc18b941a2cc51a956aa6c83360eb9d58de7,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbabcdec1ab34369befca6888edcdff523d8bb693,0,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbafaad8aac0a67bf3c4fb097a8505adeb4c3f6f8,0.002451,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbbd99cfb1e51cbb81db3809cde4a67fdc449c3ab,1326.232748,,,,,,
,,,,,,,,,,,,,,,,,,,,0xbe61dac74def15edd90ee7a74843334fe773f988,615.9,,,,,,
